ANNO_LAUREA;COD_Ateneo;NomeOperativo;NUMERO;NOME_CORSO;COMUNE;ID_PROVINCIA_ISTAT;ID_SESSO;laureati
2020;5802;Roma Tor Vergata;LM-04cu;Ingegneria Edile-Architettura;ROMA;58;F;17
2020;5801;Roma La Sapienza;LM-41;"Medicina e Chirurgia ""D""";ROMA;58;M;17
2020;5801;Roma La Sapienza;LM-36;Lingue e Civilta Orientali;ROMA;58;F;17
2020;5801;Roma La Sapienza;LM-40;Matematica per le Applicazioni;ROMA;58;F;17
2020;5801;Roma La Sapienza;LM-18;Computer Science;ROMA;58;M;17
2020;5801;Roma La Sapienza;L-41;Statistica Gestionale;ROMA;58;F;17
2020;5801;Roma La Sapienza;L-32;Scienze Ambientali;ROMA;58;M;17
2020;5801;Roma La Sapienza;L-16;Scienze dell'Amministrazione e dell'Organizzazione;ROMA;58;F;17
2020;5801;Roma La Sapienza;L-11;Lingue e Civilta Orientali;ROMA;58;M;17
2020;5801;Roma La Sapienza;L-12;Mediazione Linguistica e Interculturale;ROMA;58;M;17
2020;5807;Roma Tre;L-09;Ingegneria Meccanica;ROMA;58;F;17
2020;5807;Roma Tre;LM-65;Cinema, Televisione e Produzione Multimediale;ROMA;58;M;17
2020;5808;Roma Biomedico;L-13;Corso di Laurea in Scienze dell'Alimentazione e della Nutrizione Umana;ROMA;58;M;17
2020;6001;Cassino;L-07;Ingegneria Civile e Ambientale;CASSINO;60;M;17
2020;5817;Roma Link Campus;LM-77;Business Management - Gestione Aziendale;ROMA;58;F;17
2020;5813;Roma UNINETTUNO - telematica;LM-77;Gestione d'Impresa e Tecnologie Digitali;ROMA;58;M;17
2020;6001;Cassino;L-10;Lettere;CASSINO;60;M;17
2020;5001;Pisa;LM-43;Informatica Umanistica;PISA;50;M;17
2020;5001;Pisa;LM-67;Scienze e Tecniche delle Attivita' Motorie Preventive e Adattate;PISA;50;F;17
2020;5001;Pisa;LM-33;Ingegneria Meccanica;PISA;50;M;17
2020;5201;Siena;LM-31;Engineering Management;SIENA;52;M;17
2020;5401;Perugia;L-09;Ingegneria Meccanica;PERUGIA;54;F;17
2020;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);LATINA;59;F;17
2020;5601;Tuscia;L-25;Scienze e Tecnologie per la Conservazione delle Foreste, della Natura e dell'Ambiente;VITERBO;56;M;17
2020;5601;Tuscia;L-26;Tecnologie Alimentari ed Enologiche;VITERBO;56;F;17
2020;5601;Tuscia;LM-06;Biologia Cellulare e Molecolare;VITERBO;56;F;17
2020;5601;Tuscia;LM-70;Scienze e Tecnologie Alimentari;VITERBO;56;F;17
2020;5401;Perugia;LM-89;Archeologia e Storia dell'Arte;PERUGIA;54;F;17
2020;5401;Perugia;L-38;Produzioni Animali;PERUGIA;54;F;17
2020;5401;Perugia;LM-14;Italianistica e Storia Europea;PERUGIA;54;F;17
2020;4301;Macerata;L-11;Lingue e Culture Straniere Occidentali e Orientali;MACERATA;43;M;17
2020;4801;Firenze;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);FIRENZE;48;F;17
2020;4201;Marche;L-23;Ingegneria Edile;ANCONA;42;F;17
2020;4201;Marche;LM-06;Biologia Molecolare e Applicata;ANCONA;42;M;17
2020;4201;Marche;LM-16;Scienze Economiche e Finanziarie;ANCONA;42;F;17
2020;4801;Firenze;L-35;Matematica;FIRENZE;48;M;17
2020;4801;Firenze;LM-06;Biologia Molecolare e Applicata;FIRENZE;48;F;17
2020;4801;Firenze;LM-78;Scienze Filosofiche;FIRENZE;48;M;17
2020;4801;Firenze;LM-89;Storia dell'Arte;FIRENZE;48;M;17
2020;6501;Salerno;L-30;Fisica;FISCIANO;65;M;17
2020;6501;Salerno;L-09;Ingegneria Meccanica;FISCIANO;65;F;17
2020;6901;Chieti e Pescara;LM-56;Management, Finanza e Sviluppo;PESCARA;68;M;17
2020;6901;Chieti e Pescara;L-01;Beni Culturali;CHIETI;69;M;17
2020;6701;Teramo;LMG/01;Giurisprudenza;AVEZZANO;66;F;17
2020;6601;L'Aquila;LM-51;Psicologia Applicata, Clinica e della Salute;L'AQUILA;66;M;17
2020;6701;Teramo;L-26;Scienze e Tecnologie Alimentari;TERAMO;67;M;17
2020;6901;Chieti e Pescara;LM-74;Scienze e Tecnologie Geologiche della Terra e dei Pianeti;CHIETI;69;M;17
2020;7001;Molise;LM-70;Scienze e Tecnologie Alimentari;CAMPOBASSO;70;F;17
2020;7001;Molise;LM-87;Servizio Sociale e Politiche Sociali;CAMPOBASSO;70;F;17
2020;7201;Bari;46/S;Medicina e Chirurgia;BARI;72;M;17
2020;6201;Sannio;L-02;Biotecnologie;BENEVENTO;62;M;17
2020;6201;Sannio;L-08;Ingegneria Elettronica per l'Automazione e le Telecomunicazioni;BENEVENTO;62;M;17
2020;6302;Napoli Parthenope;LM-63;Management Pubblico;NAPOLI;63;F;17
2020;6301;Napoli Federico II;LM-69;Scienze e Tecnologie Agrarie;PORTICI;63;F;17
2020;6303;Napoli L'Orientale;LM-36;Scienze delle Lingue, Storia e Culture del Mediterraneo e dei Paesi Islamici;NAPOLI;63;F;17
2020;6306;Napoli Vanvitelli;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);GROTTAMINARDA;64;M;17
2020;6306;Napoli Vanvitelli;L-36;Scienze Politiche;CASERTA;61;F;17
2020;6306;Napoli Vanvitelli;L-36;Scienze Politiche;CASERTA;61;M;17
2020;8201;Palermo;L-08;Ingegneria Gestionale e Informatica;PALERMO;82;F;17
2020;8201;Palermo;L-09;Ingegneria Elettrica;CALTANISSETTA;85;M;17
2020;8201;Palermo;LM-04cu;Ingegneria Edile-Architettura;PALERMO;82;M;17
2020;8201;Palermo;L-34;Scienze Geologiche;PALERMO;82;M;17
2020;8201;Palermo;L-25;Viticoltura ed Enologia;MARSALA;81;M;17
2020;8301;Messina;L-05;Filosofia;MESSINA;83;F;17
2020;8301;Messina;L-10;Lettere;MESSINA;83;M;17
2020;8301;Messina;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);MESSINA;83;F;17
2020;8201;Palermo;LM-69;Imprenditorialita' e Qualita' per il Sistema Agroalimentare;PALERMO;82;F;17
2020;8201;Palermo;LM-51;Psicologia Sociale, del Lavoro e delle Organizzazioni;PALERMO;82;M;17
2020;8201;Palermo;LM-04cu;Architettura;AGRIGENTO;84;F;17
2020;8201;Palermo;LM-22;Ingegneria Chimica;PALERMO;82;F;17
2020;7501;Salento;L-07;Ingegneria Civile;LECCE;75;F;17
2020;7501;Salento;L-05;Filosofia;LECCE;75;F;17
2020;7501;Salento;L-11;Lingue, Culture e Letterature Straniere;LECCE;75;M;17
2020;7201;Bari;LM-42;Medicina Veterinaria;VALENZANO;72;M;17
2020;7201;Bari;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BARI;72;M;17
2020;7601;Basilicata;L-26;Tecnologie Alimentari;POTENZA;76;F;17
2020;7801;Calabria;L-08;Ingegneria Informatica;RENDE;78;F;17
2020;7801;Calabria;L-35;Matematica;RENDE;78;F;17
2020;7801;Calabria;L-35;Matematica;RENDE;78;M;17
2020;7801;Calabria;LM-14;Filologia Moderna;RENDE;78;M;17
2020;8001;Reggio Calabria;L-26;Scienze e Tecnologie Alimentari;REGGIO DI CALABRIA;80;M;17
2020;7901;Catanzaro;LM-21;Ingegneria Biomedica;CATANZARO;79;F;17
2020;7901;Catanzaro;LM-46;Odontoiatria e Protesi Dentaria;CATANZARO;79;M;17
2020;9001;Sassari;LM-13ante22;Farmacia;SASSARI;90;F;17
2020;9001;Sassari;L-25;Scienze e Tecnologie Agrarie;SASSARI;90;F;17
2020;9201;Cagliari;L-09;Ingegneria Biomedica;CAGLIARI;92;F;17
2020;9201;Cagliari;L-16;Amministrazione e Organizzazione;CAGLIARI;92;M;17
2021;101;Torino;L-02;Biotecnologie;TORINO;1;M;17
2021;101;Torino;L-16;Scienze dell'Amministrazione e Consulenza del Lavoro;TORINO;1;M;17
2021;101;Torino;L-22;Scienze delle Attivita Motorie e Sportive;TORINO;1;M;17
2020;8601;Enna KORE;L-22;Scienze delle Attività Motorie e Sportive;ENNA;86;M;17
2020;8701;Catania;14/S;Chimica e Tecnologia Farmaceutiche;CATANIA;87;F;17
2020;8701;Catania;L-21;Pianificazione e Tutela del Territorio e del Paesaggio;CATANIA;87;M;17
2020;8701;Catania;L-27;Chimica;CATANIA;87;M;17
2020;8701;Catania;LM-15;Filologia Classica;CATANIA;87;F;17
2020;9001;Sassari;L-13;Scienze Biologiche;SASSARI;90;F;17
2020;8701;Catania;LM-77;Finanza Aziendale;CATANIA;87;F;17
2020;8701;Catania;LM-70;Scienze e Tecnologie Alimentari;CATANIA;87;M;17
2021;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;17
2021;1001;Genova;LM-18;Computer Science;GENOVA;10;M;17
2021;1001;Genova;LM-37;Lingue e Letterature Moderne per i Servizi Culturali;GENOVA;10;F;17
2021;1001;Genova;L-14;Giurista dell'Impresa e dell'Amministrazione;GENOVA;10;F;17
2021;1001;Genova;L-09;Ingegneria Nautica;LA SPEZIA;11;F;17
2021;101;Torino;LM-15;Filologia, Letterature e Storia dell'Antichità;TORINO;1;F;17
2021;101;Torino;L-38;Produzioni e Gestione degli Animali in allevamento e Selvatici;GRUGLIASCO;1;M;17
2021;101;Torino;L-35;Matematica per la Finanza e l'Assicurazione;TORINO;1;F;17
2021;101;Torino;LM-65;Cam - Cinema, Arti della Scena, Musica e Media;TORINO;1;F;17
2021;101;Torino;LM-53ante21;Scienza dei Materiali;TORINO;1;M;17
2021;101;Torino;LM-46;Odontoiatria e Protesi Dentaria;TORINO;1;F;17
2021;101;Torino;LM-70;Scienze Viticole ed Enologiche;ASTI;5;F;17
2021;1504;Milano Cattolica;L-26;Scienze e Tecnologie Alimentari;PIACENZA;33;M;17
2021;1504;Milano Cattolica;L-18;Economia Aziendale;CREMONA;19;F;17
2021;1504;Milano Cattolica;LM-69;Agricultural And Food Economics;CREMONA;19;M;17
2021;1504;Milano Cattolica;LM-19;Comunicazione per l'Impresa, i Media e le Organizzazioni Complesse;MILANO;15;F;17
2021;1504;Milano Cattolica;LM-14;Filologia Moderna;MILANO;15;M;17
2021;1508;Milano San Raffaele;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);MILANO;15;M;17
2021;1508;Milano San Raffaele;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PONTE SAN PIETRO;16;F;17
2021;1509;Milano Bicocca;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CARATE BRIANZA;108;F;17
2021;1508;Milano San Raffaele;LM-46;Odontoiatria e Protesi Dentaria;MILANO;15;F;17
2021;1503;Milano Bocconi;L-18;Business (World Bachelor in Business);MILANO;15;M;17
2021;1502;Milano Politecnico;LM-25;Automation And Control Engineering - Ingegneria dell'Automazione;MILANO;15;F;17
2021;1501;Milano;LM-16;Finance And Economics - Finanza e Economia;MILANO;15;M;17
2021;1501;Milano;LM-40;Matematica;MILANO;15;F;17
2021;1501;Milano;LM-56;Economics And Political Science - Economia e Scienza Politica;MILANO;15;F;17
2021;1202;Insubria;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);VARESE;12;F;17
2021;1501;Milano;L/SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);MILANO;15;F;17
2021;1501;Milano;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);MILANO;15;F;17
2021;1501;Milano;L/SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);BOSISIO PARINI;97;F;17
2021;1501;Milano;LM/SNT1;Scienze Infermieristiche e Ostetriche;MILANO;15;F;17
2021;3001;Udine;LM-23;Ingegneria Civile;UDINE;30;M;17
2021;3001;Udine;LM-69;Viticoltura, Enologia e Mercati Vitivinicoli;UDINE;30;F;17
2021;3001;Udine;L-20;Scienze e Tecnologie Multimediali;PORDENONE;93;F;17
2021;3001;Udine;L-25;Viticoltura ed Enologia;UDINE;30;F;17
2021;3001;Udine;L-15;Scienze e Tecniche del Turismo Culturale;UDINE;30;M;17
2021;2801;Padova;LM-81;Sustainable Territorial Development;PADOVA;28;F;17
2021;3201;Trieste;L-30;Fisica;TRIESTE;32;F;17
2021;3401;Parma;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);PARMA;34;F;17
2021;3401;Parma;LM-06;Biologia e Applicazioni Biomediche;PARMA;34;M;17
2021;3401;Parma;LM-14;Lettere Classiche e Moderne;PARMA;34;F;17
2021;3601;Modena e Reggio Emilia;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);REGGIO NELL'EMILIA;35;F;17
2021;3401;Parma;LM-78;Filosofia;PARMA;34;M;17
2021;3401;Parma;LM-51;Psicobiologia e Neuroscienze Cognitive;PARMA;34;M;17
2021;3601;Modena e Reggio Emilia;LM-16;Analisi, Consulenza e Gestione Finanziaria;MODENA;36;F;17
2021;3601;Modena e Reggio Emilia;LM-53ante21;Ingegneria dei Materiali;MODENA;36;F;17
2021;3701;Bologna;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);FAENZA;39;F;17
2021;3601;Modena e Reggio Emilia;LM/SNT1;Scienze Infermieristiche e Ostetriche;REGGIO NELL'EMILIA;35;F;17
2021;3701;Bologna;LM-62;Mass Media e Politica;FORLI';40;F;17
2021;3701;Bologna;LM-69;International Horticultural Science/ortofrutticoltura Internazionale;BOLOGNA;37;M;17
2021;3701;Bologna;LM-15;Filologia, Letteratura e Tradizione Classica;BOLOGNA;37;M;17
2021;3701;Bologna;LM-09;Biotecnologie Mediche;BOLOGNA;37;F;17
2021;3701;Bologna;LM-05;Scienze del Libro e del Documento;RAVENNA;39;F;17
2021;3701;Bologna;LM/SNT1;Scienze Infermieristiche e Ostetriche;BOLOGNA;37;F;17
2021;3701;Bologna;LM-16;Quantitative Finance;BOLOGNA;37;F;17
2021;3701;Bologna;LM-32;Artificial Intelligence;BOLOGNA;37;M;17
2021;3701;Bologna;L-25;Verde Ornamentale e Tutela del Paesaggio;IMOLA;37;M;17
2021;2801;Padova;LM-77;Economia e Diritto;PADOVA;28;M;17
2021;2801;Padova;LM-65;Scienze dello Spettacolo e Produzione Multimediale;PADOVA;28;F;17
2021;2801;Padova;L-26;Sicurezza Igienico-Sanitaria degli Alimenti;VICENZA;24;F;17
2021;2301;Verona;L-11;Lingue e Letterature Straniere;VERONA;23;M;17
2021;2801;Padova;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);PADOVA;28;F;17
2021;2701;Ca' Foscari Venezia;LM-78;Scienze Filosofiche;VENEZIA;27;M;17
2021;1801;Pavia;LM-09;Biotecnologie Mediche e Farmaceutiche;PAVIA;18;M;17
2021;2101;Bolzano;L-20;Scienze della Comunicazione e Cultura;BRESSANONE - BRIXEN;21;F;17
2021;1801;Pavia;LM-78;Filosofia;PAVIA;18;F;17
2021;1509;Milano Bicocca;LM-74;Scienze e Tecnologie Geologiche;MILANO;15;F;17
2021;1701;Brescia;LM-77;Consulenza Aziendale e Libera Professione;BRESCIA;17;M;17
2021;1701;Brescia;L-02;Biotecnologie;BRESCIA;17;F;17
2021;5801;Roma La Sapienza;LM-06;Genetica e Biologia Molecolare;ROMA;58;M;17
2021;5801;Roma La Sapienza;LM-09;Biotecnologie Farmaceutiche;ROMA;58;F;17
2021;5801;Roma La Sapienza;LM-85 bis;Scienze della Formazione Primaria;ROMA;58;F;17
2021;5802;Roma Tor Vergata;L-15;Scienze del Turismo;ROMA;58;M;17
2021;5801;Roma La Sapienza;LM-53ante21;Ingegneria delle Nanotecnologie;ROMA;58;F;17
2021;5801;Roma La Sapienza;LM-62;Scienze della Politica;ROMA;58;M;17
2021;5801;Roma La Sapienza;LM-82;Scienze Statistiche;ROMA;58;F;17
2021;5801;Roma La Sapienza;L-41;Statistica, Economia e Società;ROMA;58;F;17
2021;5801;Roma La Sapienza;L-08;Ingegneria dell'Informazione;LATINA;59;M;17
2021;5801;Roma La Sapienza;L/SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);ROMA;58;F;17
2021;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);CASSINO;60;F;17
2021;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);FROSINONE;60;M;17
2021;5601;Tuscia;LM-33;Ingegneria Meccanica;VITERBO;56;M;17
2021;5601;Tuscia;LM-06;Biologia Cellulare e Molecolare;VITERBO;56;F;17
2021;5601;Tuscia;L-13;Scienze Biologiche;VITERBO;56;M;17
2021;5601;Tuscia;L-01;Scienze dei Beni Culturali;VITERBO;56;F;17
2021;5802;Roma Tor Vergata;LM-30;Ingegneria Energetica;ROMA;58;M;17
2021;5803;Roma LUMSA;L-36;Scienze Politiche Internazionali e dell'Amministrazione;ROMA;58;M;17
2021;5803;Roma LUMSA;LM-52;Relazioni Internazionali;ROMA;58;M;17
2021;5802;Roma Tor Vergata;LM-21;Ingegneria Medica;ROMA;58;F;17
2021;5807;Roma Tre;L-07;Ingegneria Civile;ROMA;58;F;17
2021;5807;Roma Tre;LM-23;Ingegneria delle Infrastrutture Viarie e Trasporti;ROMA;58;F;17
2021;5807;Roma Tre;LM-84;Storia e Società;ROMA;58;F;17
2021;5001;Pisa;LM-15;Filologia e Storia dell'Antichita';PISA;50;F;17
2021;5001;Pisa;L-42;Storia;PISA;50;F;17
2021;5001;Pisa;L-32;Scienze Naturali ed Ambientali;PISA;50;M;17
2021;5001;Pisa;L-14;Diritto dell'Impresa, del Lavoro e delle Pubbliche Amministrazioni;PISA;50;M;17
2021;5001;Pisa;L-08;Ingegneria delle Telecomunicazioni;PISA;50;M;17
2021;4801;Firenze;LM-56;Economics And Development- Economia Politica e Sviluppo Economico;FIRENZE;48;M;17
2021;4801;Firenze;LM-62;Politica, Istituzioni e Mercato;FIRENZE;48;F;17
2021;5401;Perugia;LM-52;Relazioni Internazionali;PERUGIA;54;F;17
2021;5201;Siena;L-27;Scienze Chimiche;SIENA;52;F;17
2021;5201;Siena;L-08;Ingegneria Informatica e dell'Informazione;SIENA;52;M;17
2021;5201;Siena;LM-16;Finance;SIENA;52;M;17
2021;3801;Ferrara;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);FERRARA;38;M;17
2021;3801;Ferrara;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);FERRARA;38;F;17
2021;3701;Bologna;LM-77;Management dell'Economia Sociale;FORLI';40;M;17
2021;3801;Ferrara;LM-14;Culture e Tradizioni del Medio Evo e del Rinascimento;FERRARA;38;F;17
2021;3801;Ferrara;LM-06;Scienze Biomolecolari e dell'Evoluzione;FERRARA;38;F;17
2021;4101;Urbino;LM-59;Comunicazione e Pubblicità per le Organizzazioni;URBINO;41;M;17
2021;4201;Marche;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ANCONA;42;F;17
2021;4201;Marche;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ASCOLI PICENO;44;M;17
2021;4201;Marche;LM-16;Scienze Economiche e Finanziarie;ANCONA;42;F;17
2021;4201;Marche;LM-29;Ingegneria Elettronica;ANCONA;42;M;17
2021;4801;Firenze;L-38;Scienze Faunistiche;FIRENZE;48;F;17
2021;4302;Camerino;L-13;Biologia della Nutrizione;SAN BENEDETTO DEL TRONTO;44;M;17
2021;4301;Macerata;L-05;Filosofia;MACERATA;43;F;17
2021;4302;Camerino;L-02;Bioscienze e Biotecnologia - Biosciences And Biotechnology;CAMERINO;43;M;17
2021;7801;Calabria;LM-74;Scienze Geologiche;RENDE;78;M;17
2021;7801;Calabria;LM-78;Scienze Filosofiche;RENDE;78;F;17
2021;7901;Catanzaro;LM-77;Economia Aziendale e Management;CATANZARO;79;M;17
2021;8201;Palermo;L-03;Discipline delle Arti, della Musica e dello Spettacolo;PALERMO;82;M;17
2021;8001;Reggio Calabria;LM-56;Economia;REGGIO DI CALABRIA;80;M;17
2021;8001;Reggio Calabria;LM-69;Scienze e Tecnologie Agrarie;REGGIO DI CALABRIA;80;M;17
2021;8201;Palermo;L-15;Scienze del Turismo;PALERMO;82;M;17
2021;8201;Palermo;LM-28;Ingegneria Elettrica;PALERMO;82;M;17
2021;7501;Salento;LM-31;Management Engineering - Ingegneria Gestionale;LECCE;75;M;17
2021;7601;Basilicata;LM-04cu;Architettura;MATERA;77;M;17
2021;7601;Basilicata;L-25;Tecnologie Agrarie;POTENZA;76;M;17
2021;7801;Calabria;L-32;Scienze Naturali;RENDE;78;M;17
2021;7801;Calabria;L-07;Ingegneria Civile;RENDE;78;F;17
2021;7201;Bari;LM-87;Innovazione Sociale e Politiche di Inclusione;BARI;72;F;17
2021;7201;Bari;LM-84;Scienze Storiche e della Documentazione Storica;BARI;72;M;17
2021;7202;Bari Politecnico;LM-04cu;Ingegneria Edile-Architettura;BARI;72;M;17
2021;7501;Salento;L-20;Scienze della Comunicazione;LECCE;75;M;17
2021;7501;Salento;L-22;Scienze Motorie e dello Sport;LECCE;75;F;17
2021;7501;Salento;L-09;Ingegneria Industriale;LECCE;75;F;17
2021;7201;Bari;L-16;Scienze della Amministrazione Pubblica e Privata;BARI;72;F;17
2021;7201;Bari;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BRINDISI;74;F;17
2021;7201;Bari;L-38;Scienze Animali e Produzioni Alimentari;VALENZANO;72;F;17
2021;6304;Napoli Benincasa;L-01;Scienze dei Beni Culturali. Turismo, Arte, Archeologia;NAPOLI;63;M;17
2021;6306;Napoli Vanvitelli;LM-13ante22;Farmacia;CASERTA;61;M;17
2021;6306;Napoli Vanvitelli;L-10;Lettere;SANTA MARIA CAPUA VETERE;61;M;17
2021;6501;Salerno;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);SALERNO;65;F;17
2021;6701;Teramo;L-26;Viticoltura ed Enologia;TERAMO;67;M;17
2021;6901;Chieti e Pescara;L/SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);CHIETI;69;F;17
2021;6901;Chieti e Pescara;LM-38;Lingue Straniere per l'Impresa e la Cooperazione Internazionale;PESCARA;68;M;17
2021;6901;Chieti e Pescara;LM-77;Digital Marketing;PESCARA;68;M;17
2021;6901;Chieti e Pescara;LM-56;Economia e Commercio;PESCARA;68;M;17
2021;6901;Chieti e Pescara;L-39;Servizio Sociale;CHIETI;69;M;17
2021;6501;Salerno;LM-35;Ingegneria per l'Ambiente e il Territorio;FISCIANO;65;F;17
2021;5816;Roma San Raffaele - telematica;L-16;Scienza dell'Amministrazione e dell'Organizzazione;ROMA;58;F;17
2021;5813;Roma UNINETTUNO - telematica;L-20;Scienze della Comunicazione;ROMA;58;M;17
2021;6201;Sannio;LM-23;Ingegneria Civile;BENEVENTO;62;M;17
2021;6301;Napoli Federico II;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);NAPOLI;63;F;17
2021;6301;Napoli Federico II;L-38;Tecnologie delle Produzioni Animali;NAPOLI;63;M;17
2021;6301;Napoli Federico II;LM-18;Informatica;NAPOLI;63;M;17
2021;6301;Napoli Federico II;LMG/01;Giurisprudenza;NAPOLI;63;F;17
2021;6301;Napoli Federico II;LM-82;Scienze Statistiche per le Decisioni;NAPOLI;63;F;17
2021;6301;Napoli Federico II;LM-40;Corso di Laurea Magistrale in Matematica;NAPOLI;63;M;17
2021;8601;Enna KORE;LM-85 bis;Scienze della Formazione Primaria;ENNA;86;M;17
2021;8201;Palermo;LM-78;Scienze Filosofiche e Storiche;PALERMO;82;F;17
2021;8201;Palermo;LM-46;Odontoiatria e Protesi Dentaria;PALERMO;82;F;17
2021;9001;Sassari;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);SASSARI;90;F;17
2021;8701;Catania;LM-29;Ingegneria Elettronica;CATANIA;87;M;17
2021;9201;Cagliari;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);CAGLIARI;92;F;17
2021;9201;Cagliari;L-34;Scienze Geologiche;CAGLIARI;92;M;17
2022;102;Torino Politecnico;LM-29;Nanotechnologies for ICTs (Nanotecnologie per le ICT);TORINO;1;F;17
2022;101;Torino;LM-71;Chimica Industriale;TORINO;1;M;17
2021;9201;Cagliari;LM-67;Attivita' Motorie Preventive e Adattate;CAGLIARI;92;M;17
2022;101;Torino;LM/DS;SCIENZE STRATEGICHE;TORINO;1;M;17
2022;101;Torino;L-27;Scienza e Tecnologia dei Materiali;TORINO;1;M;17
2022;101;Torino;LM-38;Lingue Straniere per la Comunicazione Internazionale;TORINO;1;M;17
2022;101;Torino;LM-15;Filologia, letterature e storia dell'antichità;TORINO;1;F;17
2022;1504;Milano Cattolica;L-19;Scienze dell'Educazione e della Formazione;MILANO;15;M;17
2022;1503;Milano Bocconi;LM-91;Cyber Risk Strategy and Governance;MILANO;15;M;17
2022;1504;Milano Cattolica;L-18;Economia Aziendale;CREMONA;19;M;17
2022;1502;Milano Politecnico;L-21;Urbanistica: Città Ambiente Paesaggio;MILANO;15;M;17
